Country Name,GDP Data,Enrollment Rates
Lebanon,15355.109,62.49289
Lebanon,17219.682,62.49289
Lebanon,17581.867,62.49289
Lebanon,15972.841,62.49289
Lebanon,15461.838,62.49289
Lebanon,15096.267,62.49289
Lebanon,15051.937,62.49289
Lebanon,15271.155,62.49289
Lebanon,15853.267,62.49289
Lebanon,15941.899,62.49289
Lebanon,15562.606,62.49289
Lebanon,14749.867,62.49289
Lebanon,14749.867,62.49289
Lebanon,14749.867,62.49289
Lebanon,14749.867,62.49289
Lebanon,14749.867,62.49289
Lebanon,14749.867,62.49289
Lesotho,2064.5159,16.0679
Lesotho,2087.038,17.471
Lesotho,2123.7068,17.97966
Lesotho,2010.56,19.78159
Lesotho,2021.3737,20.41129
Lesotho,2020.2097,20.83094
Lesotho,1936.5029,21.35793
Lesotho,2008.6007,22.84727
Lesotho,2240.9773,23.62191
Lesotho,2386.3708,23.60093
Lesotho,2404.6335,23.39777
Lesotho,2422.9668,22.8261
Lesotho,2348.4326,24.03381
Lesotho,2537.032,24.90447
Lesotho,2472.0566,27.13236
Lesotho,2548.1997,28.63495
Lesotho,2752.0222,28.53876
Lesotho,2788.244,29.70484
Lesotho,2403.7263,29.33068
Lesotho,2417.4946,29.56567
Lesotho,2454.0264,29.60854
Lesotho,2607.8137,31.31472
Lesotho,2642.6309,32.35177
Lesotho,2679.8435,33.17116
Lesotho,2691.1995,35.56871
Lesotho,2771.7478,37.70835
Lesotho,2838.2239,38.85914
Lesotho,2745.5413,41.72566
Lesotho,3062.158,44.70036
Lesotho,2988.5417,48.74112
Lesotho,2692.5435,53.42803
Lesotho,2726.6133,55.93794
Lesotho,2954.8572,57.92052
Lesotho,3054.4631,56.52839
Lesotho,3212.4592,57.10819
Lesotho,3382.4414,58.58947
Lesotho,3232.3171,56.66962
Lesotho,3033.479,59.82014
Lesotho,2682.2034,59.82014
Lesotho,2694.87,59.82014
Lesotho,2694.87,59.82014
Lesotho,2694.87,59.82014
Lesotho,2694.87,59.82014
Lesotho,2694.87,59.82014
Lesotho,2694.87,59.82014
Liberia,2122.7612,22.52049
Liberia,1803.3485,22.93617842
Liberia,1731.4435,23.35186684
Liberia,1676.0461,23.76755526
Liberia,1593.9938,24.18324368
Liberia,1503.4092,24.59893211
Liberia,1497.796,25.01462053
Liberia,1594.0042,25.43030895
Liberia,1640.7352,25.84599737
Liberia,1718.617,26.26168579
Liberia,906.8702,26.67737421
Liberia,857.01886,27.09306263
Liberia,544.51636,27.50875105
Liberia,374.1144,27.92443947
Liberia,286.61758,28.34012789
Liberia,271.83838,28.75581632
Liberia,246.74171,29.17150474
Liberia,486.9445,29.58719316
Liberia,609.59265,30.00288158
Liberia,670.56396,30.41857
Liberia,995.2094,35.03435
Liberia,836.1581,35.90372545
Liberia,837.2262,36.77310091
Liberia,609.7082,37.64247636
Liberia,1137.8593,38.51185182
Liberia,1106.6305,39.38122727
Liberia,998.0357,40.25060273
Liberia,901.40137,41.11997818
Liberia,939.89246,41.98935364
Liberia,885.25195,42.85872909
Liberia,879.09454,43.72810455
Liberia,885.662,44.59748
Liberia,913.2115,42.11224667
Liberia,936.11194,39.62701333
Liberia,1028.6824,37.14178
Liberia,1210.1753,36.62308
Liberia,1267.2236,36.85949
Liberia,1377.4381,37.0959
Liberia,1591.0184,37.33231
Liberia,1258.1931,37.56872
Liberia,1258.1931,37.80513
Liberia,1258.1931,37.80513
Liberia,1258.1931,37.80513
Liberia,1258.1931,37.80513
Liberia,1258.1931,37.80513
Lithuania,11134.93151,nan
Lithuania,11490.96156,nan
Lithuania,11846.99161,nan
Lithuania,12203.02166,nan
Lithuania,12559.05171,nan
Lithuania,12915.08176,nan
Lithuania,13271.1118,104.70158
Lithuania,13627.14185,102.0521233
Lithuania,13983.1719,99.40266667
Lithuania,14339.20195,96.75321
Lithuania,14695.232,94.41318
Lithuania,12118.736,91.33229
Lithuania,10424.5625,87.97201
Lithuania,9673.154,82.94143
Lithuania,8895.302,80.85144
Lithuania,9495.179,81.31547
Lithuania,9932.157,83.98893
Lithuania,10424.372,86.42498
Lithuania,10837.324,88.23794
Lithuania,11259.69,91.61001
Lithuania,12111.563,96.91569
Lithuania,13060.229,99.62364
Lithuania,13447.231,102.29171
Lithuania,14941.42,105.02017
Lithuania,15235.697,103.00954
Lithuania,17388.69,104.49724
Lithuania,18709.89,107.00485
Lithuania,20561.068,106.92929
Lithuania,22023.621,106.10878
Lithuania,19256.902,104.75588
Lithuania,20978.105,105.06827
Lithuania,23665.562,106.00816
Lithuania,25366.955,106.17351
Lithuania,25697.758,108.99441
Lithuania,26893.27,108.18478
Lithuania,27162.244,107.67293
Lithuania,28086.762,107.42977
Lithuania,29832.797,108.40176
Lithuania,30921.453,108.23794
Lithuania,32483.44,108.44551
Lithuania,32483.44,108.7279
Lithuania,32483.44,109.32623
Lithuania,32483.44,109.32623
Lithuania,32483.44,109.32623
Lithuania,32483.44,109.32623
Luxembourg,28116.154,63.17923
Luxembourg,26984.379,72.09516
Luxembourg,26985.086,73.98601
Luxembourg,26846.723,75.54541
Luxembourg,26482.469,76.42566
Luxembourg,26308.791,76.894495
Luxembourg,30128.865,77.36333
Luxembourg,30807.178,78.10753
Luxembourg,33786.363,72.53265
Luxembourg,37509.53,71.9742875
Luxembourg,38945.746,71.415925
Luxembourg,42679.285,70.8575625
Luxembourg,42778.45,70.2992
Luxembourg,45307.543,73.1382
Luxembourg,47157.14,74.88995
Luxembourg,46934.92,81.69144
Luxembourg,47193.207,86.15047
Luxembourg,51031.633,89.29823
Luxembourg,54626.34,91.11787
Luxembourg,60363.395,98.02816
Luxembourg,66585.98,98.02733
Luxembourg,62035.97,95.65638
Luxembourg,59912.57,95.44346
Luxembourg,57764.754,94.90432
Luxembourg,53136.387,94.19193
Luxembourg,66100.27,93.79012
Luxembourg,64797.258,94.22083
Luxembourg,68275.55,94.90797
Luxembourg,66359.66,95.7583
Luxembourg,60593.63,97.91915
Luxembourg,67784.19,100.08
Luxembourg,66803.414,100.42097
Luxembourg,68756.31,100.60952
Luxembourg,65823.29,103.46941
Luxembourg,76519.35,104.59698
Luxembourg,82382.44,104.37919
Luxembourg,86516.09,106.0852
Luxembourg,90597.55,106.78435
Luxembourg,88604.07,106.98312
Luxembourg,90479.41,106.94651
Luxembourg,90479.41,107.18806
Luxembourg,90479.41,106.48276
Luxembourg,90479.41,106.48276
Luxembourg,90479.41,106.48276
Luxembourg,90479.41,106.48276
Macao,14934.289,46.93813909
Macao,15809.837,48.30967818
Macao,15814.07,49.68121727
Macao,17433.713,51.05275636
Macao,17986.902,52.42429545
Macao,17246.932,53.79583455
Macao,18351.348,55.16737364
Macao,20857.385,56.53891273
Macao,22260.357,57.91045182
Macao,23101.346,59.28199091
Macao,25753.53,60.65353
Macao,27740.357,65.93945
Macao,31699.717,71.22537
Macao,32924.31,74.22256
Macao,33717.316,74.16850333
Macao,35288.605,74.11444667
Macao,34133.414,74.06039
Macao,33226.598,74.00633333
Macao,31305.89,73.95227667
Macao,30374.732,73.89822
Macao,31524.324,77.11781
Macao,31750.494,82.36327
Macao,34357.2,85.10634
Macao,39182.785,88.14659
Macao,48285.36,92.50552
Macao,50222.133,92.03615
Macao,57177.03,92.98312
Macao,66999.1,94.03019
Macao,74003.49,89.81719
Macao,80128.95,89.30672
Macao,104660.08,91.16104
Macao,139520.05,94.93012
Macao,144189.69,97.42835
Macao,143194.12,98.60756
Macao,145062.58,101.75873
Macao,99116.414,100.96644
Macao,90852.59,99.46367
Macao,94059.52,97.42199
Macao,99487.21,92.7108
Macao,93488.375,90.66899
Macao,93488.375,88.57718
Macao,93488.375,88.54808
Macao,93488.375,90.22118
Macao,93488.375,90.22118
Macao,93488.375,90.22118
Madagascar,1546.6405,16.24873
Madagascar,1457.8478,20.10508
Madagascar,1434.4271,23.96143
Madagascar,1462.372,27.81778
Madagascar,1467.4402,31.67413
Madagascar,1494.5985,28.5322025
Madagascar,1740.9473,25.390275
Madagascar,1551.2799,22.2483475
Madagascar,1495.9714,19.10642
Madagascar,1408.77,17.5185
Madagascar,1423.8962,17.28986
Madagascar,1293.9891,17.500146
Madagascar,1217.8358,17.710432
Madagascar,1206.9618,17.920718
Madagascar,1170.8748,18.131004
Madagascar,1174.5333,18.34129
Madagascar,1195.0319,18.551576
Madagascar,1207.5371,18.761862
Madagascar,1232.3171,18.972148
Madagascar,1258.1376,19.182434
Madagascar,1269.4547,19.39272
Madagascar,1303.8961,19.603006
Madagascar,1165.6875,19.813292
Madagascar,1273.0856,20.023578
Madagascar,1347.7919,20.233864
Madagascar,1391.3483,20.44415
Madagascar,1429.0686,23.04186
Madagascar,1445.6991,25.44701
Madagascar,1583.9712,27.83389
Madagascar,1535.5137,29.11443
Madagascar,1652.3534,32.19252
Madagascar,1758.6234,35.27061
Madagascar,1760.0046,36.81659
Madagascar,1708.0085,37.186545
Madagascar,1648.2905,37.5565
Madagascar,1643.5133,37.90689
Madagascar,1676.6515,37.81743
Madagascar,1632.06,36.42467
Madagascar,1544.0632,35.97892
Madagascar,1539.063,33.93415
Madagascar,1539.063,34.539575
Madagascar,1539.063,35.145
Madagascar,1539.063,35.145
Madagascar,1539.063,35.145
Madagascar,1539.063,35.145
Malawi,1267.7512,16.51312
Malawi,1282.022,16.83283
Malawi,1316.3142,17.5372
Malawi,1385.2129,17.3742
Malawi,1437.9813,17.78988
Malawi,1544.4951,17.60604
Malawi,1370.787,17.58137
Malawi,1232.4524,18.152
Malawi,1113.8799,17.57989
Malawi,1145.124,17.04154
Malawi,1061.9098,17.17187
Malawi,1113.9692,17.17531
Malawi,977.5057,19.06591
Malawi,1047.2645,17.30658
Malawi,1214.8795,15.20528
Malawi,1154.6603,22.6535
Malawi,1094.4213,23.43882
Malawi,1177.9026,27.25798
Malawi,980.3685,31.07714
Malawi,990.67676,36.08366
Malawi,954.1786,31.1816
Malawi,856.27875,32.65219
Malawi,1013.1568,32.06158
Malawi,1024.0898,31.044555
Malawi,1150.7426,30.02753
Malawi,1200.087,29.92723
Malawi,1218.9154,31.86814
Malawi,1432.0919,31.57207
Malawi,1623.2701,34.05368
Malawi,1196.9756,34.64263
Malawi,1159.4869,34.83785
Malawi,1192.2114,35.82703
Malawi,1081.9175,35.72917
Malawi,1206.1454,38.59088
Malawi,1081.6387,40.07743
Malawi,1124.0508,40.23437
Malawi,1084.6626,38.20878
Malawi,1147.5176,38.47988
Malawi,1135.2921,38.45679
Malawi,1161.3806,35.0999
Malawi,1161.3806,35.33645
Malawi,1161.3806,35.573
Malawi,1161.3806,35.328
Malawi,1161.3806,35.328
Malawi,1161.3806,35.328
Malaysia,7404.997,57.6217
Malaysia,7702.452,60.25946
Malaysia,7999.085,60.49356
Malaysia,8291.545,64.24192
Malaysia,8706.645,66.68381
Malaysia,7855.67,67.06068
Malaysia,7072.2646,70.15749
Malaysia,7407.977,72.27413
Malaysia,7862.274,70.75662
Malaysia,8485.793,70.0496
Malaysia,9329.916,68.00776
Malaysia,10076.065,69.07405
Malaysia,10451.805,70.28243
Malaysia,11117.8955,69.06663
Malaysia,11731.379,69.17427
Malaysia,12752.089,68.99965
Malaysia,13556.125,70.60697
Malaysia,13890.785,70.96925
Malaysia,11568.118,82.9354
Malaysia,11857.314,81.8105
Malaysia,13385.826,81.20215
Malaysia,12923.659,79.55632
Malaysia,13435.977,78.65592
Malaysia,14028.735,83.34959
Malaysia,15080.205,82.9731
Malaysia,16883.428,77.78909
Malaysia,16887.713,76.83642
Malaysia,18299.684,74.91405
Malaysia,20175.873,75.16812
Malaysia,18632.186,75.12208
Malaysia,19924.387,77.23566
Malaysia,22259.436,77.89829
Malaysia,23680.81,82.1151
Malaysia,24149.773,82.51258
Malaysia,23988.04,85.6568
Malaysia,23256.72,84.55257
Malaysia,23426.953,83.69664
Malaysia,24159.168,83.71385
Malaysia,24924.95,79.66549
Malaysia,25735.309,80.59308
Malaysia,25735.309,78.5831
Malaysia,25735.309,80.271
Malaysia,25735.309,84.543
Malaysia,25735.309,84.543
Malaysia,25735.309,84.543
Maldives,3825.0854,3.62566
Maldives,3556.1409,4.2493
Maldives,4929.9824,6.30819
Maldives,3794.0764,9.05536
Maldives,4338.4688,12.82165364
Maldives,4581.963,16.58794727
Maldives,4938.286,20.35424091
Maldives,5556.2563,24.12053455
Maldives,5932.0366,27.88682818
Maldives,6366.232,31.65312182
Maldives,7194.9873,35.41941545
Maldives,7513.603,39.18570909
Maldives,7269.428,42.95200273
Maldives,7317.825,46.71829636
Maldives,7536.7607,50.48459
Maldives,7262.8433,52.96426
Maldives,7795.224,56.20908
Maldives,7908.1436,65.12398
Maldives,8492.197,34.66663
Maldives,8408.608,40.31416
Maldives,9386.698,51.5363
Maldives,9457.586,61.13844
Maldives,10279.531,61.44771
Maldives,11579.064,68.08166
Maldives,14296.089,67.93385
Maldives,13147.602,68.53987929
Maldives,17987.719,69.14590857
Maldives,21281.37,69.75193786
Maldives,19939.926,70.35796714
Maldives,14146.273,70.96399643
Maldives,14370.84,71.57002571
Maldives,18797.334,72.176055
Maldives,19079.422,72.78208429
Maldives,19377.64,73.38811357
Maldives,20513.053,73.99414286
Maldives,18039.447,74.60017214
Maldives,18515.838,75.20620143
Maldives,19260.004,75.81223071
Maldives,18324.07,76.41826
Maldives,19411.275,70.76908
Maldives,19411.275,70.76908
Maldives,19411.275,70.76908
Maldives,19411.275,70.76908
Maldives,19411.275,70.76908
Maldives,19411.275,70.76908
Mali,713.9233,8.68414
Mali,799.7422,6.90111
Mali,854.50085,7.95011
Mali,832.7715,7.19218
Mali,778.43677,7.27081
Mali,1003.8789,6.55706
Mali,993.90375,6.20368
Mali,891.3832,5.8503
Mali,750.88885,5.9353
Mali,764.2424,6.52812
Mali,749.7677,6.43826
Mali,800.8988,6.86699
Mali,722.42957,7.8036
Mali,745.08734,7.86525
Mali,731.20605,8.95945
Mali,973.89197,10.03133
Mali,1206.5997,10.55477
Mali,1270.6154,11.43357
Mali,1292.2141,12.37663
Mali,1354.6953,13.93094
Mali,1380.9473,16.06357
Mali,1471.3109,17.47949333
Mali,1452.6434,18.89541667
Mali,1567.0706,20.31134
Mali,1408.7047,22.12907
Mali,1467.487,23.95856
Mali,1612.9946,25.94036
Mali,1591.8174,28.52987
Mali,1693.3593,31.96967
Mali,1974.575,35.04695
Mali,2017.8123,37.79533
Mali,1988.0868,39.90086
Mali,1909.7675,40.18348
Mali,1942.9255,40.4661
Mali,2041.3866,42.47497
Mali,1987.0233,40.11573
Mali,2165.8777,41.21069
Mali,2240.447,39.57369
Mali,2374.083,38.92816
Mali,2446.2075,37.14508
Mali,2446.2075,35.362
Mali,2446.2075,35.362
Mali,2446.2075,35.362
Mali,2446.2075,35.362
Mali,2446.2075,35.362
Malta,11051.612,76.59922
Malta,12356.599,72.75606
Malta,13207.663,76.90757
Malta,12834.836,78.53233
Malta,12643.952,79.22369
Malta,12688.6045,77.68712
Malta,12798.695,75.548
Malta,12899.997,73.42453
Malta,13957.469,74.03619
Malta,15020.836,76.13791
Malta,15090.885,79.38016
Malta,16015.602,80.08859
Malta,15791.303,84.21078
Malta,16685.729,85.08615
Malta,17058.139,85.73075
Malta,17098.65,87.06531
Malta,16998.31,86.04611
Malta,19442.06,87.30268
Malta,20159.824,88.29119
Malta,21028.7,87.4704
Malta,25529.684,91.49568
Malta,22631.324,90.71932
Malta,23054.066,91.15746
Malta,24119.35,93.11074
Malta,22724.908,104.41886
Malta,25560.506,101.80633
Malta,25058.86,97.52716
Malta,26269.72,100.52221
Malta,26133.05,101.42305
Malta,25905.693,103.26845
Malta,26953.379,105.11385
Malta,28355.166,94.11267
Malta,28859.14,95.517
Malta,27884.654,96.26006
Malta,28741.291,96.23098
Malta,33804.832,95.15712
Malta,34217,94.97657
Malta,35154.08,103.13841
Malta,38692.336,104.64251
Malta,38910.08,104.50573
Malta,38910.08,102.92401
Malta,38910.08,103.09446
Malta,38910.08,102.69504
Malta,38910.08,102.69504
Malta,38910.08,102.69504
Mauritania,3907.9526,9.417966667
Mauritania,4009.1125,10.25405
Mauritania,3680.1545,11.067392
Mauritania,3605.647,11.880734
Mauritania,3417.9114,12.694076
Mauritania,3369.3516,13.507418
Mauritania,3354.3926,14.32076
Mauritania,3382.8704,14.69635
Mauritania,3378.6135,14.81882
Mauritania,3330.347,14.32958
Mauritania,3229.0403,13.30802
Mauritania,3214.9565,13.01341
Mauritania,3289.0698,13.35576
Mauritania,3439.5308,13.8848
Mauritania,3529.8088,14.33722
Mauritania,3361.778,14.89437
Mauritania,3572.4348,15.37833
Mauritania,3292.4946,15.24622
Mauritania,3339.2522,16.0013
Mauritania,3272.3584,16.96597
Mauritania,3186.7036,17.5795
Mauritania,3062.9712,20.02911
Mauritania,3156.3757,20.10275
Mauritania,3252.0417,21.04304
Mauritania,3626.7964,21.60317
Mauritania,3666.465,21.91987
Mauritania,3858.7742,22.57155
Mauritania,3914.8733,20.350515
Mauritania,3848.079,18.12948
Mauritania,3794.6167,19.62649
Mauritania,4468.001,20.1155
Mauritania,4535.4854,22.49488
Mauritania,4403.5103,27.07709
Mauritania,4763.6836,30.14544
Mauritania,4307.874,30.57322
Mauritania,4392.759,31.06388
Mauritania,4473.6323,32.04801
Mauritania,4935.1816,31.624
Mauritania,4725.573,35.39037
Mauritania,4676.1816,37.45048
Mauritania,4676.1816,35.889
Mauritania,4676.1816,35.889
Mauritania,4676.1816,35.889
Mauritania,4676.1816,35.889
Mauritania,4676.1816,35.889
Mauritius,6689.592,49.87763
Mauritius,6874.5713,49.33443
Mauritius,7011.1123,49.57834
Mauritius,7069.1177,51.2571
Mauritius,8116.009,50.8903
Mauritius,7834.695,50.60297
Mauritius,8453.151,49.89341
Mauritius,10437.358,50.70178
Mauritius,10521.875,52.01793
Mauritius,10940.205,53.68443
Mauritius,11846.35,52.56422
Mauritius,12521.868,53.501105
Mauritius,12847.364,54.43799
Mauritius,13506.218,56.2396525
Mauritius,14134.569,58.041315
Mauritius,14867.98,59.8429775
Mauritius,16621.65,61.64464
Mauritius,16413.287,64.15779
Mauritius,16652.344,68.71235
Mauritius,16476.227,72.24525
Mauritius,16539.104,78.49958
Mauritius,16063.076,79.52658
Mauritius,15961.274,80.89606
Mauritius,15697.031,83.29858
Mauritius,15586.288,83.92062
Mauritius,15024.487,87.03938
Mauritius,15771.482,85.69919
Mauritius,17298.73,87.02639
Mauritius,17349.8,87.04527
Mauritius,16718.84,88.05557
Mauritius,17088.406,88.8188
Mauritius,18954.357,91.92178
Mauritius,19543.262,92.3054
Mauritius,19607.258,94.28574
Mauritius,20028.928,96.87666
Mauritius,20134.156,94.61741
Mauritius,21841.797,95.11923
Mauritius,22267.203,93.54232
Mauritius,22654.246,93.41707
Mauritius,23437.75,95.7219
Mauritius,23437.75,92.17747
Mauritius,23437.75,92.17747
Mauritius,23437.75,92.17747
Mauritius,23437.75,92.17747
Mauritius,23437.75,92.17747
Mexico,14127.015,43.95544
Mexico,14891.229,47.46242
Mexico,14380.749,52.37882
Mexico,13198.649,55.04813
Mexico,13302.488,57.06344
Mexico,13072.401,57.40427
Mexico,12007.635,58.78731
Mexico,11930.41,58.91451
Mexico,11692.257,58.63171
Mexico,11889.863,57.9944
Mexico,12382.703,56.692
Mexico,12630.54,55.76291
Mexico,12845.684,55.76887
Mexico,12747.229,56.34481
Mexico,13056.868,57.83014
Mexico,12184.501,60.04905
Mexico,12283.149,62.51553
Mexico,13003.718,64.7585
Mexico,13815.467,68.18342
Mexico,14059.859,69.95132
Mexico,14849.223,71.11958
Mexico,14646.398,72.88321
Mexico,14265.164,75.14829
Mexico,14228.5205,78.55419
Mexico,14894.119,79.78271
Mexico,15638.168,80.63054
Mexico,15983.76,82.70139
Mexico,16249.967,84.08871
Mexico,16461.701,86.07631
Mexico,15710.421,85.94232
Mexico,16873.336,87.27293
Mexico,18200.082,88.38009
Mexico,18862.564,90.69362
Mexico,18710.57,93.26231
Mexico,18637.203,97.31969
Mexico,18518.387,100.98227
Mexico,18913.807,102.87137
Mexico,18939.904,105.11018
Mexico,19200.268,105.96465
Mexico,18736.527,105.51561
Mexico,18736.527,102.58154
Mexico,18736.527,98.32025
Mexico,18736.527,98.35766
Mexico,18736.527,98.35766
Mexico,18736.527,98.35766
Moldova,4809.118668,nan
Moldova,4960.703141,nan
Moldova,5112.287615,nan
Moldova,5263.872088,nan
Moldova,5415.456561,nan
Moldova,5567.041034,nan
Moldova,5718.625507,nan
Moldova,5870.20998,nan
Moldova,6021.794454,nan
Moldova,6173.378927,nan
Moldova,6324.9634,nan
Moldova,6027.69,nan
Moldova,3519.7107,nan
Moldova,3583.7754,nan
Moldova,3231.8638,nan
Moldova,3406.426,nan
Moldova,3357.8108,nan
Moldova,3147.6797,nan
Moldova,2840.9084,nan
Moldova,2393.5798,nan
Moldova,2596.4407,81.59142
Moldova,2745.8767,81.46826
Moldova,3037.6013,83.44441
Moldova,3377.0925,85.07275
Moldova,3558.1033,86.88434
Moldova,3973.4304,88.06252
Moldova,4252.946,89.32212
Moldova,4308.73,88.55391
Moldova,4554.759,88.23476
Moldova,4507.9023,88.59664
Moldova,5130.034,87.98113
Moldova,5895.299,87.71937
Moldova,6565.321,88.19587
Moldova,6746.7275,88.33605
Moldova,7270.467,104.3826
Moldova,7468.925,105.06971
Moldova,8005.567,106.04715
Moldova,9095.337,94.35364
Moldova,9252.155,95.90372
Moldova,9438.566,95.64505
Moldova,9438.566,96.17251
Moldova,9438.566,96.58616
Moldova,9438.566,96.78415
Moldova,9438.566,96.78415
Moldova,9438.566,96.78415
Mongolia,1948.1152,81.26535
Mongolia,1741.7229,83.95916
Mongolia,2007.8376,84.168055
Mongolia,2236.9404,84.37695
Mongolia,2476.6765,85.51357667
Mongolia,2420.2268,86.65020333
Mongolia,2548.3118,87.78683
Mongolia,2704.7932,87.967415
Mongolia,2788.5193,88.148
Mongolia,2711.9817,88.328585
Mongolia,3805.8362,88.50917
Mongolia,2750.6504,83.99843
Mongolia,2605.642,75.83706
Mongolia,2085.4915,66.16897
Mongolia,2192.1812,64.79408
Mongolia,2816.2039,61.21362
Mongolia,2636.7656,61.62285
Mongolia,2745.057,59.35231
Mongolia,2734.5671,60.03432
Mongolia,2867.4656,59.13784
Mongolia,3213.1985,63.09908
Mongolia,3544.928,70.19139
Mongolia,3844.4285,75.11657
Mongolia,4135.0933,82.44802
Mongolia,4826.171,88.2544
Mongolia,5646.2065,91.66687
Mongolia,6549.9546,91.78781
Mongolia,7459.4053,94.35569667
Mongolia,7980.5854,96.92358333
Mongolia,7461.222,99.49147
Mongolia,8756.164,92.13222
Mongolia,10886.072,92.0088175
Mongolia,12384.991,91.885415
Mongolia,11937.9,91.7620125
Mongolia,11395.379,91.63861
Mongolia,10785.082,91.5152075
Mongolia,10377.35,91.391805
Mongolia,10477.258,91.2684025
Mongolia,10774.735,91.145
Mongolia,11900.283,90.46735
Mongolia,11900.283,95.989
Mongolia,11900.283,99.796
Mongolia,11900.283,97.63
Mongolia,11900.283,97.63
Mongolia,11900.283,97.63
Montenegro,9088.837098,nan
Montenegro,9378.412488,nan
Montenegro,9667.987878,nan
Montenegro,9957.563268,nan
Montenegro,10247.13866,nan
Montenegro,10536.71405,nan
Montenegro,10826.28944,nan
Montenegro,11115.86483,nan
Montenegro,11405.44022,nan
Montenegro,11695.01561,nan
Montenegro,11984.591,nan
Montenegro,10688.416,nan
Montenegro,8148.8125,nan
Montenegro,5158.308,nan
Montenegro,5222.344,nan
Montenegro,5978.0923,nan
Montenegro,7632.735,nan
Montenegro,8124.8535,nan
Montenegro,8604.232,nan
Montenegro,7867.6074,nan
Montenegro,8886.786,nan
Montenegro,9384.036,nan
Montenegro,9092.71,nan
Montenegro,9134.672,88.13544
Montenegro,9620.688,89.03713
Montenegro,10241.369,90.85613
Montenegro,12927.465,92.41002
Montenegro,16121.166,93.27867
Montenegro,17189.854,93.52453
Montenegro,15797.233,95.89186
Montenegro,16865.262,98.66079
Montenegro,17592.91,91.84655
Montenegro,17188.65,91.33378
Montenegro,16900.223,91.28465333
Montenegro,16785.021,91.23552667
Montenegro,18007.459,91.1864
Montenegro,18450.861,90.07124
Montenegro,19436.828,90.41584
Montenegro,20342.494,91.2732
Montenegro,21849.92,91.49473
Montenegro,21849.92,91.90455
Montenegro,21849.92,92.61063
Montenegro,21849.92,91.26075
Montenegro,21849.92,91.26075
Montenegro,21849.92,91.26075
Montserrat,20961.883,64.2255725
Montserrat,21615.217,66.74191
Montserrat,22885.037,70.20256
Montserrat,22323.283,73.66321
Montserrat,23243.99,82.70989
Montserrat,24655.137,87.95494
Montserrat,25949.322,96.21962
Montserrat,27271.643,99.52875
Montserrat,30946.145,95.50898
Montserrat,37046.992,100.53419
Montserrat,44466.906,98.97143
Montserrat,33814.934,104.76973
Montserrat,31249.406,110.56803
Montserrat,30531.39,125.95745
Montserrat,30592.682,150.81725
Montserrat,28653.969,131.665946
Montserrat,21360.838,112.514642
Montserrat,22186.242,93.363338
Montserrat,20473.916,74.212034
Montserrat,23720.965,55.06073
Montserrat,25091.531,66.82353
Montserrat,25724.342,85.83815
Montserrat,26827.398,96.16613
Montserrat,25634.645,95.102935
Montserrat,25306.066,94.03974
Montserrat,25767.91,100.3367
Montserrat,24748.207,113.10345
Montserrat,24131.92,117.62712
Montserrat,25614.217,113.890485
Montserrat,23058.46,110.15385
Montserrat,22261.395,107.447024
Montserrat,26456.205,104.740198
Montserrat,22123.744,102.033372
Montserrat,17907.37,99.326546
Montserrat,17627.98,96.61972
Montserrat,15236.805,98.315
Montserrat,16501.613,100.86705
Montserrat,14536.58,95.33528
Montserrat,14780.203,107.82313
Montserrat,15573.098,111.41869
Montserrat,15573.098,105.802
Montserrat,15573.098,110.563
Montserrat,15573.098,107.971
Montserrat,15573.098,109.294
Montserrat,15573.098,109.294
Morocco,2952.8308,22.60712
Morocco,2931.5547,24.20658
Morocco,3207.5452,26.40978
Morocco,3352.5264,28.15921
Morocco,3551.1257,29.69475
Morocco,3815.4817,31.33783
Morocco,4125.105,33.85637
Morocco,4154.6846,35.45117
Morocco,4538.2295,36.94412
Morocco,4548.4233,36.30988
Morocco,4546.292,36.43972
Morocco,4981.141,34.82685
Morocco,4926.653,35.48567
Morocco,4906.9033,36.02449
Morocco,5409.1533,37.12718
Morocco,5263.4424,37.42136
Morocco,6074.2617,37.74615
Morocco,5563.501,37.98762
Morocco,5535.1978,36.90442
Morocco,5239.0044,37.36244
Morocco,4984.969,39.11137
Morocco,5038.877,40.8783
Morocco,4916.895,42.85682
Morocco,5038.5156,44.62638
Morocco,4968.7354,47.59027
Morocco,4880.08,49.37418
Morocco,5234.098,52.46376
Morocco,5459.017,55.59571
Morocco,6071.832,57.88783
Morocco,6548.865,60.91203
Morocco,6897.943,63.26746
Morocco,7624.126,66.25949
Morocco,7691.662,68.98326
Morocco,7642.4927,70.893828
Morocco,7204.2603,72.804396
Morocco,7604.1436,74.714964
Morocco,7520.1714,76.625532
Morocco,7591.129,78.5361
Morocco,7752.627,79.01626
Morocco,7923.9307,80.12779
Morocco,7923.9307,81.39678
Morocco,7923.9307,82.18206
Morocco,7923.9307,86.2332
Morocco,7923.9307,86.2332
Morocco,7923.9307,86.2332
Mozambique,573.4102484,5.80342
Mozambique,588.1976758,5.50819
Mozambique,602.9851032,7.65653
Mozambique,617.7725305,8.42405
Mozambique,632.5599579,7.87896
Mozambique,647.3473853,7.33387
Mozambique,662.1348126,7.25534
Mozambique,676.92224,5.53403
Mozambique,683.47253,6.156443333
Mozambique,735.58936,6.778856667
Mozambique,714.2318,7.40127
Mozambique,737.18176,7.40985
Mozambique,652.9243,7.18044
Mozambique,680.57495,7.3076
Mozambique,709.37213,7.36053
Mozambique,706.4072,7.65048
