,Country name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
112,Liberia,,,9.767494,0.0,6464.893428571429,12929.786857142857,19394.680285714287,25859.573714285714,32324.467142857142,38789.36057142857,45254.254,36222.073596,27189.893192,18157.712787999997,9125.532383999998,93.35198,125.38445999999999,157.41694,189.44942,231.1007177777778,272.75201555555554,314.40331333333336,356.0546111111111,397.70590888888887,439.3572066666667,481.00850444444444,522.6598022222222,564.3111,8.985457,14.954933,385.2279,375.67211,366.11632,356.56052999999997,347.00474,337.44895,327.89316,327.89316,327.89316,327.89316,327.89316,327.89316,327.89316,327.89316,327.89316
113,Libya,,,,,,,,,,,,,,,,0.0,1.8564224444444446,3.712844888888889,5.569267333333334,7.425689777777778,9.282112222222223,11.138534666666668,12.994957111111113,14.851379555555557,16.707802,18.564224444444445,20.42064688888889,22.277069333333337,24.13349177777778,25.989914222222225,27.84633666666667,29.702759111111114,31.559181555555558,33.415604,78.66518666666667,123.91476933333333,169.16435199999998,214.41393466666665,259.6635173333333,304.9131,6035.553574999999,11766.194049999998,17496.834525,23227.475,23227.475
114,Lithuania,,,,,,,,,,,,,0.0,20588.45,17157.041666666668,13725.633333333335,10294.225,6862.8166666666675,3431.408333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Low-income countries,1072.9971,2298.642,1724.2955,3290.8018,4501.6807,2354.6665,42.252846,4307.6074,1990.7866,432.85345,3265.5884,2458.1987,3359.393,1579.3688,1959.0914,2481.7012,1288.6333,1236.0592,372.04712,784.13,3814.3877,2026.8467,2215.0254,2037.6322,1920.845,1927.3755,2573.2886,1159.4432,2021.9369,3474.1348,2977.4438,2425.3804,3798.0706,825.47595,838.3821,4570.7876,3731.8792,2003.1997,1626.9541,4407.136,3391.2146,3604.2224,13924.983,2997.3745,38.64393
116,Lower-middle-income countries,4227.817,1239.4049,4821.586,6124.005,3852.2742,1555.4285,750.0792,18868.98,5690.689,1060.4209,893.5798,1898.0709,1212.6832,7177.683,1142.8613,2943.4465,1307.4838,1775.9993,3052.841,2824.62,4729.671,3801.2266,14255.98,666.56915,3123.0054,1732.094,1049.4269,2608.948,1244.8397,1437.0327,1409.5897,1584.3813,1478.2749,1828.1477,1126.5786,6589.571,6193.4385,1892.826,1371.3114,2120.5269,1527.4977,866.7995,2500.7947,922.4761,289.76297
117,Luxembourg,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.223055555555554,54.44611111111111,81.66916666666665,108.89222222222222,136.11527777777778,163.3383333333333,190.56138888888887,217.78444444444443,245.0075,122.50375,0.0,0.0,0.0,0.0
118,Macao,,,,,,,,,,,,,,1046.9609,1004.6424425,962.323985,920.0055275000001,877.6870700000001,835.3686125,793.050155,750.7316975,708.4132400000001,666.0947825000001,623.776325,581.4578675,539.13941,496.82095250000003,454.502495,412.18403750000004,369.86558,327.5471225,285.22866500000003,242.9102075,200.59175000000002,158.27329250000003,115.95483500000002,73.63637750000001,31.31792,31.31792,31.31792,31.31792,31.31792,31.31792,31.31792,31.31792
119,Madagascar,,12142.514,739.0988,139.2184,1000.64685,1031.714675,1062.7825,1202.8099499999998,1342.8374,2211.0752,1680.9222,3672.7664,1586.6718,2803.0336500000003,4019.3955,2358.92165,698.4478,4059.8386,131.1395,4189.470249999999,8247.801,5792.25415,3336.7073,2610.172,7176.144,370.39886,95.667755,1282.3665,3478.352,1471.2017,1711.8729,1320.44,1461.2709,190.26137,49.149364,870.2739,4121.184,4406.9214,3137.0518,77.69911,1822.153,1402.5449,3017.5183,2615.0232,497.40784
120,Malawi,,,88.43884,1791.2324719999997,3494.026103999999,5196.819735999999,6899.613367999998,8602.407,8173.9556,1635.9861,29351.123,1525.6952,13890.759,18181.932,18407.033,18454.459,11129.693749999999,3804.9285,139.7629,18.224974,178.10422,4424.366,27373.033,161.31743,10222.437215,20283.557,19615.402,4578.5757,773.4448,236.05951,144.64862,495.1375,3956.9353,8872.437,8533.173999999999,8193.911,17087.84,16976.008,52.335907,5256.4644,11.61167,279.29474,18066.736,10994.689,65.20779
121,Malaysia,,,,104.94748,123.52542666666666,142.10337333333334,160.68132,16.066755,363.09467,316.722356,270.35004200000003,223.977728,177.605414,131.2331,73.12267600000001,15.012252,23.471342,9.953326,34.38704,8.941084,37.04486,123.376755,17.848232,73.971016,306.32074,90.80936,428.44022,614.68066,10.999735,56.107605,62.329269499999995,68.550934,158.71628700000002,248.88164,7939.502,9.688166,38.104557,132.08421,52.16167,68.519035,65.912674,430.81418,317.08206,245.38214,245.38214
122,Maldives,,,,,,,,146.86588,2678.3246599999998,5209.78344,7741.24222,10272.701,10175.341153846153,10077.981307692307,9980.621461538462,9883.261615384614,9785.901769230768,9688.541923076922,9591.182076923076,9493.82223076923,9396.462384615385,9299.102538461537,9201.742692307691,9104.382846153845,9007.023,6173.739983333333,3340.4569666666666,507.17395,494.6408025,482.107655,469.5745075,457.04136,444.5082125,431.975065,419.4419175,406.90877,394.3756225,381.84247500000004,369.3093275,356.77618,304.95362,253.13106,253.13106,253.13106,253.13106
123,Mali,3397.1238,3315.75,3245.3176,3176.1555,3110.4314,3058.9944,2078.0106683333333,1097.0269366666666,116.043205,166.79724,1738.3808199999999,3309.9644,2845.766788,2381.569176,1917.3715639999998,1453.1739519999999,988.9763399999999,524.7787279999999,60.581116,20.15206,0.0,30.214544,188.40158,81.02305,1944.300725,3807.5784,3860.9639,631.0527,17.180805,135.74457,4069.7568,10991.585,10611.123,270.524,140.782924,11.041848,50.801846,58.384268,65.96669,33.942013,32039.137,20035.673,8032.209,8032.209,8032.209
124,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
125,Marshall Islands,,,,,,,,,,,,12744.536,12060.419647058823,11376.303294117648,10692.186941176471,10008.070588235294,9323.954235294119,8639.837882352942,7955.721529411765,7271.605176470589,6587.488823529413,5903.372470588236,5219.25611764706,4535.139764705884,3851.023411764707,3166.907058823531,2482.7907058823544,1798.6743529411779,1114.558,3377.047,5639.536,7902.025,10164.514,12427.003,713.7193,29994.336,12770.401,8513.600666666665,4256.800333333333,0.0,3590.3476666666666,7180.695333333333,10771.043,44796.52649999999,78822.01
126,Martinique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.76947,520.8239933333333,640.8785166666667,760.93304,380.46652,0.0,0.0,46.14387,92.28774,138.43161,124.47507225000001,110.5185345,96.56199675,82.605459,68.64892125,54.692383500000005,40.73584575,26.779308,20.084481,13.389654,6.694827,0.0,0.08831004333333332,0.17662008666666665,0.26493013,0.3532401733333333,0.4415502166666666,0.52986026,0.52986026,0.52986026,0.52986026,0.52986026,0.52986026,0.52986026,0.52986026
127,Mauritania,11139.746,18449.139,17910.64,17388.426,17059.51,16833.65,14030.461442666669,11227.272885333336,8424.084328,5620.895770666668,2817.7072133333345,14.518656,9986.986828000001,19959.455,9992.330715,25.20643,209.017715,392.829,456.4196,914.93756,5465.57928,10016.221,13845.651,13324.36,6786.666990000001,248.97398,344.6353,1716.178,1008.57243,300.96686,12509.277,22132.51,9955.524,174.46062,23543.087965000002,46911.71531,70280.342655,93648.97,3743.7742,5116.823,7738.621,12127.742,11424.584,148.05708,148.05708
128,Mauritius,,,3302.238,35.170307,99.05654416666667,162.94278133333333,226.82901850000002,290.7152556666667,354.60149283333334,418.48773,548.835665,679.1836,519.6204866666667,360.0573733333333,200.49426,100.24713,0.0,27.652972000000002,55.305944000000004,82.958916,83.669589,84.380262,85.090935,68.072748,51.054561,34.036373999999995,17.018186999999998,0.0,1.05885855,2.1177171,3.17657565,4.2354342,5.29429275,6.3531513,468.26492104,930.1766907800001,1392.0884605200001,1854.00023026,2315.912,1739.6081507499998,1163.3043014999998,587.0004522499999,10.696603,192.22444,7680.5977
129,Mexico,157.09285,0.040442694,135.7506,391.92395,40.822075,2845.1274,0.0,4.2061286,158.44443,0.43622538,21.90395,64.7858,30.590696,390.41672,85.71647,148.867,31.478418,881.8714,38.344456,816.93005,114.67666,6.439002,512.1333,235.92165,3.9347422,2829.5742,253.2586,1715.5576,474.08707,227.09167,1422.0856,3198.061,117.4981,146.64421,144.42737,18.13651,61.30717,1188.594,10.582687,3.870958,98.09577,29.473944,43.16802,769.1376,769.1376
130,Micronesia (country),,,,,,,,218.60866,2548.481963636363,4878.355267272726,7208.22857090909,9538.101874545453,11867.975178181816,14197.84848181818,16527.72178545454,18857.595089090908,21187.46839272727,23517.341696363634,25847.215,19747.671875,13648.12875,7548.585625,1449.0425,894.2864,5390.9033,4043.177475,2695.45165,1347.725825,0.0,4567.169428571428,9134.338857142857,13701.508285714284,18268.677714285714,22835.847142857143,27403.01657142857,31970.186,90963.67,63634.882,36306.094,8977.306,20775.4785,32573.651,44371.8235,56169.996,41507.535
131,Moldova,,,,,,,,,,,,,,,1128.3849,769.2806109999999,410.1763219999999,51.072033,45.436378500000004,39.800724,61153.867,30582.9610185,12.055037,62.184674666666666,112.31431233333333,162.44395,0.0,5426.936,104.920235,215.5840025,326.24777,350.937685,375.6276,347.05096571428567,318.4743314285714,289.8976971428571,261.32106285714286,232.74442857142856,204.16779428571428,175.59116,131.766130395,87.94110079000001,44.11607118500001,0.29104158,0.29104158
132,Mongolia,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.3395,4404.679,0.0,107.35932,214.71864,12528.999979999999,24843.28132,37157.562659999996,49471.844,13314.867,19511.012,13278.568,10622.8544,7967.140799999999,5311.427199999999,2655.713599999999,0.0,5474.9697,23611.643,21071.173600000002,18530.7042,15990.2348,13449.7654,10909.296,24764.594,1560.3193,8606.242,92.80929,1490.5869,432.52518,998.44836,18104.137,9742.181
133,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.8542,100.582028,29.309856,1048.2562,879.54857,710.84094,574.9974124,439.1538848,303.3103572,167.46682959999998,31.623302,25.2986416,18.973981199999997,12.649320799999998,6.324660399999999,0.0,0.0,0.0
134,Montserrat,,,,,,,,,,110276.61,0.0,11954.5726,23909.1452,35863.7178,47818.2904,59772.863,51699.625,56401.58,50601.983822222224,44802.38764444445,39002.79146666667,33203.19528888889,27403.59911111111,21604.00293333333,15804.406755555552,10004.810577777775,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144,4205.2144
135,Morocco,,,58.881443,0.0,0.0,0.0,0.0,0.0,0.0,20.408890000000003,40.817780000000006,61.22667000000001,81.63556000000001,102.04445000000001,122.45334000000003,142.86223,222.22968,0.0,110.50683,221.01366,375.3044,369.19678,51.24938,33.713997,44.83383,0.0,6.810879,35.016001,63.221123,29.710188,237.2072,129.84724749999998,22.487295,182.05350749999997,341.61972,1238.96466,2136.3096,4644.209,194.83673,0.6307774,2.1831441000000003,3.7355108,1119.3001054,2234.8647,2234.8647
136,Mozambique,13133.2295,25330.3,20606.572,7806.077,10457.557,11451.703,5756.704287,61.705574,30.871878,0.0,9378.1515,18756.303,5474.6343,11126.039649999999,16777.445,9010.6301,1243.8152,2421.055,14.772618,403.73987,25333.604,4661.319,3233.5847,3426.9104,3166.02905,2905.1477,4157.747,5030.953,1267.8862,2129.4568,2067.286,269.1282,449.2067,950.4296,292.97156,661.78644,8131.4136,3399.7332,263.22156,6521.125,9305.842,3440.4324,5901.4233,353.05704,267.72598
137,Myanmar,,142.44463,103.61921,190.47021999999998,277.32123,364.17224,451.02325,537.87426,624.72527,711.57628,798.42729,885.2783,11.215436,82.337088,153.45874,74.498276,193.50518799999998,312.5121,211.7602425,111.008385,59.578966,8.149547,107.5726,96.774615,85.97663,0.033525776,145.78606,344.0226,4966.193,2.756252,820.08685,114.4925,172.22044,144.72342,78.32014,3179.4429,1837.1686,381.57645,328.66547,15.2242985,49.704998,232.35027,186.363675,140.37708,140.37708
138,Namibia,,,0.0,0.0,0.0,2019.392142857143,4038.784285714286,6058.176428571429,8077.568571428572,10096.960714285715,12116.352857142858,14135.745,3413.2314,3967.4629333333337,4521.694466666667,5075.926,4952.011,2532.37204,112.73308,1295.8027,274.85394,0.0,6122.6426,12601.439,1289.0552,702.4163825,115.777565,745.71515,3188.5315,16925.154,5239.9043,23448.385,29.988825,33269.83,2722.282,20337.854,4981.856,105.81339,2583.5918,10078.482,9973.971,15.848863,49.972184000000006,84.095505,84.095505
139,Nepal,12775.24,62.618206,0.0,1194.9943,0.0,356.64166,0.0,1915.2905,1607.9274,0.0,12.744355,3.2139847,241.52095,2603.7698,1332.2226115,60.675423,668.8957,0.0,295.31717,91.40476,203.8722,84.224,1050.3044,230.71371,3076.511,120.220146,1055.8478,2398.4216,930.01733,2074.914,29.453377,668.6142,45.754414,61.439163,684.37933,20435.057,73.844666,6080.2905,4.932171,337.7959,400.96255,13.121364,121.49242,1094.441,1094.441
140,Netherlands,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066003605,0.13200721,85.23982,0.0,1618.4718,809.55579945,0.6397989,12.720542,9.5404065,6.360271,3.1801355,0.0,0.0,0.003074684,0.006149368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022854928,0.0,0.0,0.0
141,Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,New Caledonia,,1331.1857,1257.2309388888889,1183.2761777777778,1109.3214166666667,1035.3666555555556,961.4118944444444,887.4571333333333,813.5023722222222,739.5476111111111,665.59285,591.6380888888889,517.6833277777778,443.72856666666667,369.77380555555555,295.81904444444444,221.86428333333333,147.90952222222222,73.95476111111111,0.0,117.174355,234.34871,351.52306500000003,468.69742,442.65867444444444,416.6199288888889,390.58118333333334,364.54243777777776,338.50369222222224,312.46494666666666,286.42620111111114,260.38745555555556,234.34871,208.30996444444446,182.27121888888888,156.23247333333333,130.19372777777778,104.15498222222222,78.11623666666665,52.0774911111111,26.038745555555543,0.0,0.0,0.0,0.0
143,New Zealand,92.14639,71.188545,37.7682997,4.3480544,209.36266,8.2610235,55.76424,238.07005,59.046955,4.6194186,4.14794145,3.6764643,0.0,2.1679735,4.335947,1.9053327,53.64145,9.004588,5.249279,9.130048,0.0,0.0,7.5976644,0.0,131.08199,12.098388,28.708231,7.1064873,2305.536824866667,4603.967162433333,6902.3975,6889.4346,10.362143,310.96643,160.929137,10.891844,7.4977164,50.208027,2.0667443,0.4638001,57.200665,36.6491,13.306876,309.92133,309.92133
144,Nicaragua,1210.9066,1350.0319,1489.1572,2729.7323333333334,3970.307466666667,5210.882600000001,6451.4577333333345,7692.032866666667,8932.608,5724.76455,2516.9211,0.0,6917.591,2717.2173,1621.5305,573.6,222.84142,5923.246,17458.178,2233.714,302.2902,4099.2803,567.5205,339.170165,110.81983,250.1155,2021.87025,3793.625,688.98926,464.10724,1295.4819,2406.6755,489.17148,231.21635,6516.796,2092.033,165.43446,816.5222,3411.0776,1332.7893,13765.745,6919.657973,73.570946,73.570946,73.570946
145,Niger,5947.6,9836.607,9539.633,9254.626,8979.617,8736.464,10397.330666666667,12058.197333333334,13719.064,11727.732,9736.4,9438.726,6510.1528,3581.5796,653.0064,446.9376556666666,240.8689113333333,34.800167,228.91005,217.20222,35.78351,12968.025,16421.697,232.54384,5146.64492,10060.746,11503.747,384.44403,207.05031,28840.123,21546.72,8905.3545,11323.1455,970.49817,854.72797,5269.6494,6780.308,7650.2383,577.8786,951.22723,18010.537,418.76672,18018.117,623.65173,623.65173
146,Nigeria,,,,856.1454,1424.5941,1397.262,1042.74029,688.21858,333.69687,250.2726525,166.848435,83.4242175,0.0,274.99588,549.99176,435.4177025,320.84364500000004,206.2695875,91.69553,97.74798,5.535116,71.27633,0.15434119,157.75262,21.863623,2.8500104,9.007152,37.088478,66.438259,95.78804,932.0741,18.691103,4125.138,46.64786,5.5747876,54.57734,6.89045,5.426471,976.97833,34.991848,92.99065,3.9034433,10027.581,14.001497,0.22125031
147,Niue,,,,,,,,,,,7812.5,9874.258357142857,11936.016714285714,13997.775071428572,16059.533428571429,18121.291785714286,20183.050142857144,22244.8085,24306.566857142858,26368.325214285716,28430.08357142857,30491.84192857143,32553.60028571429,34615.35864285714,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117,36677.117
148,North America,433.85965,47.046345,144.36931,168.97003,22.717123,932.1079,253.89893,22.613672,918.38806,30.27885,51.138657,202.92287,381.97806,313.60828,440.81738,136.25885,334.10922,296.92328,1161.7317,990.917,59.14947,1744.9692,330.82782,167.39027,1256.8579,1393.715,83.555504,659.5431,2920.9375,583.27826,1160.622,961.0908,491.28864,113.60861,536.73145,464.94708,16528.62,2429.6956,984.74835,153.40823,1601.2162,179.45085,1485.8837,1002.2193,0.05574186
149,North Korea,,,,,,,,100.83953,85.94662508333333,71.05372016666666,56.16081525,41.26791033333333,26.375005416666667,11.4821005,13853.96755025,27696.453,14459.847,127.040436,44.18067,181.58113,2684.0342,797.8046,278.5466,556.21248,833.87836,67.62381,378.87808,4812.5415,3337.6965333333337,1862.8515666666667,388.0066,232.3777,12606.794,3394.5125,37336.526249999995,71278.54,2629.8745,0.0,2320.9004,59793.188,328.598,19.251568,19.251568,19.251568,19.251568
150,North Macedonia,,,,,,,,,,,,,,500.7772,288.19157,75.60594,60.484752,45.363564000000004,30.242376000000004,15.121188000000004,0.0,0.0,79.913246,229.34119,4817.2363,96.35983,72.07793,48005.992,38453.376919999995,28900.76184,19348.14676,9795.53168,242.9166,233.61018,238.82661,5161.4707,1596.1566,105.11453,1029.7094975,1954.3044650000002,2878.8994325000003,3803.4944,3803.4944,3803.4944,3803.4944
151,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,388.71686,0.0,278.09836,316.31793909090914,354.5375181818182,392.75709727272726,430.9766763636364,469.1962554545455,507.4158345454546,545.6354136363636,583.8549927272727,622.0745718181819,660.294150909091,698.51373,465.67582000000004,232.83791000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Norway,,,,,,,,,,,0.0,0.0,0.0,0.0,45.878643,91.757286,76.07771819999999,60.3981504,44.718582600000005,29.039014800000004,13.359447,33.229813,24.92235975,16.6149065,8.30745325,0.0,0.6990092666666667,1.3980185333333335,2.0970278,4.762598533333334,7.428169266666667,10.09374,9.182602175,8.27146435,7.3603265250000005,6.4491887000000006,5.538050875,4.62691305,3.715775225,2.8046374,18.773806,9.386903,0.0,0.0,0.0
153,Oceania,201.57385,347.6668,915.6311,1242.474,27.937738,973.5716,1501.1917,265.74957,50.864727,8.631925,789.3559,365.74652,1054.8687,20247.637,22607.537,11074.144,2178.3193,520.3791,2307.3054,490.73718,22.899689,89.20716,138.25171,117.04118,357.8646,83.53797,110.077156,489.7048,274.8124,205.90356,1085.1248,1291.5715,688.9449,198.98723,428.20496,7230.254,1646.488,172.40247,1942.9276,118.037895,1325.994,301.68076,906.0864,2298.0425,188.10205
154,Oman,,0.0,0.16443157142857143,0.32886314285714285,0.49329471428571425,0.6577262857142857,0.8221578571428572,0.9865894285714285,1.151021,1.3154525714285714,1.4798841428571428,1.6443157142857143,1.8087472857142857,1.973178857142857,2.1376104285714286,2.302042,2.4664735714285713,2.630905142857143,2.7953367142857144,2.9597682857142855,3.124199857142857,3.2886314285714286,3.453063,0.0,191.886575,383.77315,575.659725,767.5463,511.69753333333335,255.84876666666668,0.0,6.2365856,40.46172669999999,74.68686779999999,108.91200889999999,143.13715,0.0,4.403489,0.0,0.0,2.2009919,1.9909416,2.670936966666667,3.3509323333333336,4.0309277
155,Pakistan,106.94451,3.3665516,11.385864,70.70678,2.1403372,12.394777,0.9938528,463.5977764,926.2017,127.518135,0.2512692,172.01161,10494.259,208.37598,649.9556,1393.506,947.2815,609.5538,139.9618,417.89587,341.7732,1157.2694,421.09286,1077.3477,7.704721,7257.785,4.6217785,908.4597,196.89139,39.490177,10489.807,2719.8794,2497.734,827.29926,1215.239,1023.9239,5.1961164,29.227795,0.0,2155.1665,1126.9039,27.867075,14000.589,50.21838,0.19330385
156,Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6954.4897,0.0,20025.81,40051.62,39585.203,39743.5084,39901.8138,40060.1192,40218.424600000006,40376.73,40376.73,40376.73,40376.73
157,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.262081,12.524162,24.186821000000002,35.84948,1461.3247,1076.8459,692.3671,673.4297200000001,654.49234,635.55496,616.61758,597.6802,332.17295,66.6657,66.6657,66.6657
158,Panama,,,,3859.8926,46.56404,156.79545,267.02686,319.47269,371.91852,782.93408,1193.94964,1604.9652,1.9574168,7.441259533333333,12.925102266666666,18.408945,98.92237000000002,179.435795,259.94922,30.409864,33.314034,25.318283,849.08875,75.904724,701.3822,211.74425,233.51106,3.7591586,681.9761,119.348,909.0628,108.4399,251.61983,0.0,2.9829292,88.44857,298.03757,292.96368,0.0,0.0,119.923874,693.8214,3.4024546,3.4024546,3.4024546
159,Papua New Guinea,259.34097,1008.1159,1079.1731,1150.2303,575.11515,0.0,28.385536,111.10028,27.176476,13.588238,0.0,125.28169,2175.673,2661.9492,3414.4746,1726.429061,38.383522,2837.5686,7484.3965,714.09875,90.77211,3.5272465,316.39685,10.195392,311.44858,272.24908,387.56946,2342.7017,1054.9175,0.0,0.0,0.0,2491.7312,424.46707,481.15826,29361.305,74.16417,2958.201235,5842.2383,176.06512,625.66406,322.53859,19.41312,157.54218,47.547546
160,Paraguay,,,2614.0342,2991.0754,2626.96452,2262.8536400000003,1898.74276,1534.63188,1170.521,770.026065,369.53113,951.355765,1533.1804,3013.1754333333333,4493.1704666666665,5973.1655,3765.6659,1558.1663,0.0,130.00307,217.51363,213.85234,500.15936,250.07968,0.0,967.5215,1601.7991000000002,2236.0767,1163.0327,3730.5051,0.0,34.2235,25255.148,2272.3247,4651.2017,1753.1532,668.0791,693.32545,718.5718,8042.7974,4066.149425,89.50145,384.87182500000006,680.2422,680.2422
161,Peru,222.95389,96.31198,462.60083,3732.4243,0.0,22.2823,1031.9745,139.8263,28.495346,2.3122127,10436.426,209.38313,4902.971,931.98114,421.66913,0.0,308.03012,309.10236,2075.7893,1906.6184,0.18758601,1556.7625,435.53003,6882.259,7705.204,8.899623,64.567665,5561.524,1562.2062,296.86316,1047.2783,592.4135,2545.645,936.65497,600.20184,1212.5607,68.86311,6924.4463,28.937449,131.74464,22.81355,143.96065,12.3790045,1705.7223,2.0124874
162,Philippines,5979.0835,2836.526,2396.418,3572.074,8605.455,2936.5354,2215.923,7384.34,7688.5957,4067.455,14095.986,4389.2227,3394.0522,6195.8447,4652.9395,4921.984,188.36572,648.75903,13321.308,4580.438,8240.744,4552.475,1490.0701,737.19806,3946.7822,246.9904,9798.223,2244.9153,9270.883,14365.704,4187.8994,13719.033,12779.753,25744.338,13101.042,3823.075,5354.024,4559.1846,8856.082,6159.4717,5451.8936,10951.565,6855.0415,2980.9275,1175.4482
163,Poland,12.668408,31.029797,49.391186,2.4633143,1.8474857249999999,1.23165715,0.615828575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.89816666666664,389.7963333333333,584.6945,3.126629,0.0,0.0,38.796925,0.0,0.0,1.5545636,9.332249,1.2971117,0.0,2.7516112,0.60173327,260.8987,0.0,0.8025709,0.13727956,0.0,3.1566813,0.007785715,15.166293,0.0,0.40786,1.0304887,5.260036,3.7935483,3.7935483,3.7935483
164,Portugal,223.80621,9.130799,14.6218895,20.11298,10.05649,0.0,0.49944916,0.3329661066666667,0.16648305333333335,0.0,0.0,0.0,6.1659534,12.3319068,18.4978602,24.6638136,30.829767,2.5171394,10.806118,5.74284398,0.67956996,1.9283028,0.5752133,1432.5509,0.0,1.2923685,2.2761877,1.6578952999999998,1.0396029,0.0,5.8365755,16.527380333333333,27.218185166666665,37.90899,0.5188128,0.0,13.17171,33.713223,4.052544,0.0,0.6068951666666667,1.2137903333333333,1.8206855,14.003269,14.003269
165,Puerto Rico,,0.0,0.0,0.0,0.0,0.0,14.22986,28.45972,42.68958,56.91944,43.48242033333334,30.04540066666667,16.608381,8.3041905,0.0,2645.1113,1535.4355,767.71775,0.0,0.0,123.69074,247.38148,156.430455,65.47943,91.69425,61.12949999999999,30.564749999999997,0.0,15.3794475,30.758895,46.1383425,61.51779,0.0,0.0,0.0,7426.315,14852.63,22278.945,12.050846,85.92589799999999,159.80095,79.900475,0.0,0.0,0.0
166,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.21537,54.21537,54.21537,54.21537,54.21537,54.21537,54.21537
167,Reunion,1268.8584,951.6438,634.4292,317.2146,0.0,214.26753333333332,428.53506666666664,642.8026,805.910335,969.01807,726.7635525,484.509035,242.2545175,0.0,10.913011428571428,21.826022857142856,32.73903428571428,43.65204571428571,54.56505714285714,65.47806857142857,76.39108,230.68234,384.9736,310.07042459999997,235.1672492,160.2640738,85.3608984,10.457723,13.102073428571428,15.746423857142856,18.390774285714286,21.035124714285715,23.679475142857143,26.32382557142857,28.968176,27.0385615,25.108947,23.1793325,21.249718,16.270942825000002,11.292167650000001,6.3133924750000014,1.3346173,2546.3486,70.75324
168,Romania,,,,0.0,8.902721,7.929818166666666,6.956915333333333,5.9840124999999995,5.011109666666666,4.038206833333333,3.065304,91.277275,46.07874615,0.8802173,23.885714,8.068117,15.086178,549.04675,61.819645,42.48377,291.2014,67.91119,40.182823,2.7931242,143.39603,270.57788,118.525604,20.535835,53.841442,0.11726584,60.176407,48.8073735,37.43834,26.910456,2.6255467,7.535387,1.5153184,0.695472,13.770748,1.8541081,5.971596,0.51736915,0.0,0.0,0.0
169,Russia,,,,,,,,,,,,,1.1766636,10.08279,537.5541,2.3007934,158.46631,0.33797494,197.19688,500.69507,65.69042,269.44684,281.47165,691.56793,9.504436,6.2913747,13.7953005,15.030987,3.658625,21.2617315,38.864838,9.892962,34.11489,24.753942,17.011461,5.1683717,8.06014,10.946526,10.281335,34.447105,28.167865499999998,21.888626,2.2472017,19.575703,19.575703
170,Rwanda,,,,,6934.428,5278.7548449999995,3623.08169,1967.408535,311.73538,840.103,733.7432428571428,627.3834857142857,521.0237285714286,414.6639714285714,308.3042142857143,201.94445714285715,95.5847,985.82947,1290.658835,1595.4882,9454.421,36.47882,258.5069,2103.0596,2349.4927,2288.469,2249.8635,2222.3047,122.56186,90.0760675,57.590275,34.111973,102.94888,78.45540100000001,53.96192200000001,29.468443,251.69933,53.579853,210.84744,46.41984,170.80765,147.56471,9.436221,368.80548,368.80548
171,Saint Barthelemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Saint Helena,,,,,,,,,,,,,,,,,,,,,,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284,5024.284
